word,month,n,month_total,percent,year
oklahoma,1,0,19,0,1970.0027397260274
oklahoma,2,0,10,0,1970.0027397260274
oklahoma,3,0,35,0,1970.0027397260274
oklahoma,4,0,20,0,1970.0027397260274
oklahoma,5,1,20,0.05,1970.0027397260274
oklahoma,6,0,11,0,1970.0027397260274
oklahoma,7,0,24,0,1970.0027397260274
oklahoma,8,0,17,0,1970.0027397260274
oklahoma,9,0,29,0,1970.0027397260274
oklahoma,10,0,24,0,1970.0027397260274
oklahoma,11,0,23,0,1970.0027397260274
oklahoma,12,0,21,0,1970.0027397260274
oleander,1,0,19,0,1970.0027397260274
oleander,2,0,10,0,1970.0027397260274
oleander,3,0,35,0,1970.0027397260274
oleander,4,0,20,0,1970.0027397260274
oleander,5,0,20,0,1970.0027397260274
oleander,6,0,11,0,1970.0027397260274
oleander,7,0,24,0,1970.0027397260274
oleander,8,0,17,0,1970.0027397260274
oleander,9,1,29,0.034482758620689655,1970.0027397260274
oleander,10,0,24,0,1970.0027397260274
oleander,11,0,23,0,1970.0027397260274
oleander,12,0,21,0,1970.0027397260274
oncoming,1,0,19,0,1970.0027397260274
oncoming,2,0,10,0,1970.0027397260274
oncoming,3,0,35,0,1970.0027397260274
oncoming,4,0,20,0,1970.0027397260274
oncoming,5,1,20,0.05,1970.0027397260274
oncoming,6,0,11,0,1970.0027397260274
oncoming,7,0,24,0,1970.0027397260274
oncoming,8,0,17,0,1970.0027397260274
oncoming,9,0,29,0,1970.0027397260274
oncoming,10,0,24,0,1970.0027397260274
oncoming,11,0,23,0,1970.0027397260274
oncoming,12,0,21,0,1970.0027397260274
one's,1,0,19,0,1970.0027397260274
one's,2,0,10,0,1970.0027397260274
one's,3,0,35,0,1970.0027397260274
one's,4,0,20,0,1970.0027397260274
one's,5,0,20,0,1970.0027397260274
one's,6,0,11,0,1970.0027397260274
one's,7,1,24,0.041666666666666664,1970.0027397260274
one's,8,0,17,0,1970.0027397260274
one's,9,0,29,0,1970.0027397260274
one's,10,0,24,0,1970.0027397260274
one's,11,0,23,0,1970.0027397260274
one's,12,0,21,0,1970.0027397260274
online,1,1,19,0.05263157894736842,1970.0027397260274
online,2,0,10,0,1970.0027397260274
online,3,0,35,0,1970.0027397260274
online,4,0,20,0,1970.0027397260274
online,5,1,20,0.05,1970.0027397260274
online,6,0,11,0,1970.0027397260274
online,7,0,24,0,1970.0027397260274
online,8,0,17,0,1970.0027397260274
online,9,0,29,0,1970.0027397260274
online,10,0,24,0,1970.0027397260274
online,11,0,23,0,1970.0027397260274
